"Test Number"|"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis"|"Test Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Kingdom "|" Species Phylum "|" Species Sub Phylum "|" Species Superclass "|" Species Class "|" Species Order "|" Species Family "|" Species Genus "|" Species "|" Variety"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Age Units"|"Organism Source"|" Organism Initial Weight Mean Op "|" Organism Initial Weight Mean "|" Organism Initial Weight Min Op "|" Organism Initial Weight Min "|" Organism Initial Weight Max Op "|" Organism Initial Weight Max "|" Organism Initial Weight Units"|Gender|"Organism Comment"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|"Conc 1 Type (Standardized) "|" Conc 1 Mean Op (Standardized) "|" Conc 1 Mean (Standardized) "|" Conc 1 Min Op (Standardized) "|" Conc Min 1 (Standardized) "|" Conc 1 Max Op (Standardized) "|" Conc 1 Max (Standardized) "|" Conc 1 Units (Standardized) "|" Conc 2 Type (Standardized) "|" Conc 2 Mean Op (Standardized) "|" Conc 2 Mean (Standardized) "|" Conc 2 Min Op (Standardized) "|" Conc Min 2 (Standardized) "|" Conc 2 Max Op (Standardized) "|" Conc 2 Max (Standardized) "|" Conc 2 Units (Standardized) "|" Conc 3 Type (Standardized) "|" Conc 3 Mean Op (Standardized) "|" Conc 3 Mean (Standardized) "|" Conc 3 Min Op (Standardized) "|" Conc Min 3 (Standardized) "|" Conc 3 Max Op (Standardized) "|" Conc 3 Max (Standardized) "|" Conc 3 Units (Standardized)"|Effect|"Effect Measurement"|"EE Comment"|Endpoint|"Response Site"|"Statistical Significance "|" Significance Level Mean Op "|" Significance Level Mean "|" Significance Level Min Op "|" Significance Level Min "|" Significance Level Max Op "|" Significance Level Max"|" Observed Duration Mean Op (Days) "|" Observed Duration Mean (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Chemical Formulation"|"Chemical Comment"|"Species NCBI TaxID"|Control|"Test Type"|Doses|"Experimental Design"|"Other Effects"|"Result Comment"|" Temperature Mean Op "|" Temperature Mean "|" Temperature Min Op "|" Temperature Min "|" Temperature Max Op "|" Temperature Max "|" Temperature Units"|" Dissolved Oxygen Mean Op "|" Dissolved Oxygen Mean "|" Dissolved Oxygen Min Op "|" Dissolved Oxygen Min "|" Dissolved Oxygen Max Op "|" Dissolved Oxygen Max "|" Dissolved Oxygen Units"|" pH Mean Op "|" pH Mean "|" pH Min Op "|" pH Min "|" pH Max Op "|" pH Max"|" Conductivity Mean Op "|" Conductivity Mean "|" Conductivity Min Op "|" Conductivity Min "|" Conductivity Max Op "|" Conductivity Max "|" Conductivity Units"|"General Comments"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
1211341|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Labeo rohita|Rohu|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Labeo|rohita||Fish|Fingerling||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Total||19.7||NR||NR|ug/L|||||||||||||||||Total||0.0197||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|84645|Not reported|Not coded|||| ||24.2|||||C||||7.2||7.4|mg/L|||||||||||||NR|   |Jagadeesan,G., and S. Vijayalakshmi|19526|Evaluation of Mercury Toxicity on the Fish Labeo rohita (Ham.) Fingerlings in a Calendar Year|Environ. Ecol.16(4): 885-890|1998|
1211336|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Labeo rohita|Rohu|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Labeo|rohita||Fish|Fingerling||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Total||17.2||NR||NR|ug/L|||||||||||||||||Total||0.0172||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|84645|Not reported|Not coded|||| ||30.8|||||C||||7.2||7.4|mg/L|||||||||||||NR|   |Jagadeesan,G., and S. Vijayalakshmi|19526|Evaluation of Mercury Toxicity on the Fish Labeo rohita (Ham.) Fingerlings in a Calendar Year|Environ. Ecol.16(4): 885-890|1998|
1030667|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Lepomis gibbosus|Pumpkinseed|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Centrarchidae|Lepomis|gibbosus||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||0.39||NR||NR|ppm|||||||||||||||||Total||0.39||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|270329|Not reported|Not coded|||TOXICITY RATIOS| ||28|||||C||6.9|||||mg/L||8.0|||||||||||NR|   |Rehwoldt,R., L.W. Menapace, B. Nerrie, and D. Allessandrello|2002|The Effect of Increased Temperature upon the Acute Toxicity of Some Heavy Metal Ions|Bull. Environ. Contam. Toxicol.8(2): 91-96|1972|
1030663|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Morone saxatilis|Striped Bass|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Moronidae|Morone|saxatilis||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||0.22||NR||NR|ppm|||||||||||||||||Total||0.22||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|34816|Not reported|Not coded|||TOXICITY RATIOS| ||28|||||C||6.9|||||mg/L||8.0|||||||||||NR|   |Rehwoldt,R., L.W. Menapace, B. Nerrie, and D. Allessandrello|2002|The Effect of Increased Temperature upon the Acute Toxicity of Some Heavy Metal Ions|Bull. Environ. Contam. Toxicol.8(2): 91-96|1972|
1211342|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Labeo rohita|Rohu|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Labeo|rohita||Fish|Fingerling||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Total||21.7||NR||NR|ug/L|||||||||||||||||Total||0.0217||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|84645|Not reported|Not coded|||| ||23.4|||||C||||7.2||7.4|mg/L|||||||||||||NR|   |Jagadeesan,G., and S. Vijayalakshmi|19526|Evaluation of Mercury Toxicity on the Fish Labeo rohita (Ham.) Fingerlings in a Calendar Year|Environ. Ecol.16(4): 885-890|1998|
1030666|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Lepomis gibbosus|Pumpkinseed|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Centrarchidae|Lepomis|gibbosus||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||0.41||NR||NR|ppm|||||||||||||||||Total||0.41||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|270329|Not reported|Not coded|||TOXICITY RATIOS| ||28|||||C||6.9|||||mg/L||8.0|||||||||||NR|   |Rehwoldt,R., L.W. Menapace, B. Nerrie, and D. Allessandrello|2002|The Effect of Increased Temperature upon the Acute Toxicity of Some Heavy Metal Ions|Bull. Environ. Contam. Toxicol.8(2): 91-96|1972|
1030670|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Morone americana|White Perch|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Moronidae|Morone|americana||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||0.34||NR||NR|ppm|||||||||||||||||Total||0.34||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|46260|Not reported|Not coded|||TOXICITY RATIOS| ||28|||||C||6.9|||||mg/L||8.0|||||||||||NR|   |Rehwoldt,R., L.W. Menapace, B. Nerrie, and D. Allessandrello|2002|The Effect of Increased Temperature upon the Acute Toxicity of Some Heavy Metal Ions|Bull. Environ. Contam. Toxicol.8(2): 91-96|1972|
1211337|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Labeo rohita|Rohu|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Labeo|rohita||Fish|Fingerling||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Total||17.8||NR||NR|ug/L|||||||||||||||||Total||0.0178||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|84645|Not reported|Not coded|||| ||29.5|||||C||||7.2||7.4|mg/L|||||||||||||NR|   |Jagadeesan,G., and S. Vijayalakshmi|19526|Evaluation of Mercury Toxicity on the Fish Labeo rohita (Ham.) Fingerlings in a Calendar Year|Environ. Ecol.16(4): 885-890|1998|
1211340|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Labeo rohita|Rohu|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Labeo|rohita||Fish|Fingerling||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Total||19.1||NR||NR|ug/L|||||||||||||||||Total||0.0191||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|84645|Not reported|Not coded|||| ||25.8|||||C||||7.2||7.4|mg/L|||||||||||||NR|   |Jagadeesan,G., and S. Vijayalakshmi|19526|Evaluation of Mercury Toxicity on the Fish Labeo rohita (Ham.) Fingerlings in a Calendar Year|Environ. Ecol.16(4): 885-890|1998|
1030662|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Fundulus diaphanus|Banded Killifish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cyprinodontiformes|Cyprinodontidae|Fundulus|diaphanus||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||0.11||NR||NR|ppm|||||||||||||||||Total||0.11||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|54267|Not reported|Not coded|||TOXICITY RATIOS| ||28|||||C||6.9|||||mg/L||8.0|||||||||||NR|   |Rehwoldt,R., L.W. Menapace, B. Nerrie, and D. Allessandrello|2002|The Effect of Increased Temperature upon the Acute Toxicity of Some Heavy Metal Ions|Bull. Environ. Contam. Toxicol.8(2): 91-96|1972|
1101777|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Heteropneustes fossilis|Indian Catfish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Siluriformes|Heteropneustidae|Heteropneustes|fossilis||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8.5G|Renewal|Fresh water|Lab|NR|Total||99||NR||NR|ug/L|||||||||||||||||Total||0.099||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not reported||NR||NR||NR||4||NR||NR|Day(s)|Not reported|NR|93621|Insufficient|Not coded|||LC16, LC84| |||||||NR|||||||NR|||||||||||||NR|   |James,R., K. Sampath, V. Jancy Pattu, and G. Devakiamma|7385|Utilization of Eichhornia crassipes for the Reduction of Mercury Toxicity on Food Transformation in Heteropneustes fossilis|J. Aquacult. Trop.7:189-196|1992|
1192635|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Oreochromis niloticus|Nile Tilapia|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Cichlidae|Oreochromis|niloticus||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|3-4 CM|Not reported|Fresh water|Lab|NR|Total||3920||NR||NR|ug/L|||||||||||||||||Total||3.92||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|8128|Not reported|Not coded|||| ||24|||||C|||||||NR|||||||||||||NR|   |Somsiri,C.|17294|Acute Toxicity of Mercury, Copper and Zinc to the Nile tilapia|Thai Fish. Gaz.35(3): 313-318|1982|
1057577|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Etheostoma spectabile|Orangethroat Darter|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Percidae|Etheostoma|spectabile||Fish|Embryo||NR||NR||NR|Cell stage|Not reported||NC||NC||NC|NC|Not coded|NR|Renewal|Fresh water|Lab|NR|Total||60.6||NR||NR|ug/L|||||||||||||||||Total||0.0606||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not reported||NR||NR||NR||4||NR||NR|Day(s)|Not reported|NR|54343|Insufficient|Not coded|||| |||||||NR|||||||NR|||||||||||||NR|   |Sharp,J.R.|4150|The Effect of Exposure Duration to Mercury on the Development of the Orangethroat Darter, Etheostoma spectabile|Trans. Mo. Acad. Sci.26:116-|1992|
1104125|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Channa striata|Snake-Head Catfish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Channidae|Channa|striata||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8-12 G|Static|Fresh water|Lab|NR|Total||4602||NR||NR|ug/L|||||||||||||||||Total||4.602||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||30.44||NR||NR|Day(s)|Not reported|NR|64152|Insufficient|Not coded||STARVED|| |||||||NR|||||||NR|||||||||||||NR|   |Gopal,V., and K. Maheswari Devi|7624|Influence of Nutritional Status on the Median Tolerance Limits (LC50) of Ophiocephalus striatus for Certain Heavy Metal and Pesticide Toxicants|Indian J. Environ. Health33(3): 393-394|1991|
1057579|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Etheostoma spectabile|Orangethroat Darter|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Percidae|Etheostoma|spectabile||Fish|Embryo||NR||NR||NR|Cell stage|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||93.5||NR||NR|ug/L|||||||||||||||||Total||0.0935||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not reported||NR||NR||NR||1||NR||NR|Day(s)|Not reported|NR|54343|Insufficient|Not coded|||| |||||||NR|||||||NR|||||||||||||NR|   |Sharp,J.R.|4150|The Effect of Exposure Duration to Mercury on the Development of the Orangethroat Darter, Etheostoma spectabile|Trans. Mo. Acad. Sci.26:116-|1992|
1030673|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Anguilla rostrata|American Eel|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Anguilliformes|Anguillidae|Anguilla|rostrata||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||0.19||NR||NR|ppm|||||||||||||||||Total||0.19||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|7938|Not reported|Not coded|||TOXICITY RATIOS| ||28|||||C||6.9|||||mg/L||8.0|||||||||||NR|   |Rehwoldt,R., L.W. Menapace, B. Nerrie, and D. Allessandrello|2002|The Effect of Increased Temperature upon the Acute Toxicity of Some Heavy Metal Ions|Bull. Environ. Contam. Toxicol.8(2): 91-96|1972|
1030661|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Fundulus diaphanus|Banded Killifish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cyprinodontiformes|Cyprinodontidae|Fundulus|diaphanus||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||0.16||NR||NR|ppm|||||||||||||||||Total||0.16||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|54267|Not reported|Not coded|||TOXICITY RATIOS| ||28|||||C||6.9|||||mg/L||8.0|||||||||||NR|   |Rehwoldt,R., L.W. Menapace, B. Nerrie, and D. Allessandrello|2002|The Effect of Increased Temperature upon the Acute Toxicity of Some Heavy Metal Ions|Bull. Environ. Contam. Toxicol.8(2): 91-96|1972|
1211339|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Labeo rohita|Rohu|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Labeo|rohita||Fish|Fingerling||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Total||18.6||NR||NR|ug/L|||||||||||||||||Total||0.0186||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|84645|Not reported|Not coded|||| ||27.6|||||C||||7.2||7.4|mg/L|||||||||||||NR|   |Jagadeesan,G., and S. Vijayalakshmi|19526|Evaluation of Mercury Toxicity on the Fish Labeo rohita (Ham.) Fingerlings in a Calendar Year|Environ. Ecol.16(4): 885-890|1998|
1030668|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Lepomis gibbosus|Pumpkinseed|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Centrarchidae|Lepomis|gibbosus||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||0.30||NR||NR|ppm|||||||||||||||||Total||0.3||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|270329|Not reported|Not coded|||TOXICITY RATIOS| ||28|||||C||6.9|||||mg/L||8.0|||||||||||NR|   |Rehwoldt,R., L.W. Menapace, B. Nerrie, and D. Allessandrello|2002|The Effect of Increased Temperature upon the Acute Toxicity of Some Heavy Metal Ions|Bull. Environ. Contam. Toxicol.8(2): 91-96|1972|
1104124|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Channa striata|Snake-Head Catfish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Channidae|Channa|striata||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8-12 G|Static|Fresh water|Lab|NR|Total||6355||NR||NR|ug/L|||||||||||||||||Total||6.355||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||91.32||NR||NR|Day(s)|Not reported|NR|64152|Insufficient|Not coded||WELL FED|| |||||||NR|||||||NR|||||||||||||NR|   |Gopal,V., and K. Maheswari Devi|7624|Influence of Nutritional Status on the Median Tolerance Limits (LC50) of Ophiocephalus striatus for Certain Heavy Metal and Pesticide Toxicants|Indian J. Environ. Health33(3): 393-394|1991|
1057576|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Etheostoma spectabile|Orangethroat Darter|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Percidae|Etheostoma|spectabile||Fish|Embryo||NR||NR||NR|Cell stage|Not reported||NC||NC||NC|NC|Not coded|NR|Renewal|Fresh water|Lab|NR|Total||68.1||NR||NR|ug/L|||||||||||||||||Total||0.0681||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not reported||NR||NR||NR||8||NR||NR|Day(s)|Not reported|NR|54343|Insufficient|Not coded|||| |||||||NR|||||||NR|||||||||||||NR|   |Sharp,J.R.|4150|The Effect of Exposure Duration to Mercury on the Development of the Orangethroat Darter, Etheostoma spectabile|Trans. Mo. Acad. Sci.26:116-|1992|
1192636|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Oreochromis niloticus|Nile Tilapia|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Cichlidae|Oreochromis|niloticus||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|3-4 CM|Not reported|Fresh water|Lab|NR|Total||3800||NR||NR|ug/L|||||||||||||||||Total||3.8||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|8128|Not reported|Not coded|||| ||24|||||C|||||||NR|||||||||||||NR|   |Somsiri,C.|17294|Acute Toxicity of Mercury, Copper and Zinc to the Nile tilapia|Thai Fish. Gaz.35(3): 313-318|1982|
1030664|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Morone saxatilis|Striped Bass|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Moronidae|Morone|saxatilis||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||0.14||NR||NR|ppm|||||||||||||||||Total||0.14||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|34816|Not reported|Not coded|||TOXICITY RATIOS| ||28|||||C||6.9|||||mg/L||8.0|||||||||||NR|   |Rehwoldt,R., L.W. Menapace, B. Nerrie, and D. Allessandrello|2002|The Effect of Increased Temperature upon the Acute Toxicity of Some Heavy Metal Ions|Bull. Environ. Contam. Toxicol.8(2): 91-96|1972|
2148122|7439976|Mercury|Not reported|Unmeasured|Not reported||NR||NR||NR|Channa striata|Snake-Head Catfish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Channidae|Channa|striata||Fish|Not reported||NR||NR||NR|Not reported|Laboratory||NR||8||12|g|Not reported|10 TO 13 CM|Aquatic - not reported|Fresh water|Lab|NR|Total||6.4||NR||NR|ppm|||||||||||||||||Total||6.4||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||3||NR||NR|Day(s)|Not reported|NR|64152|Concurrent control|Not reported|||WATER HYACINTH BIOACCUMULATION EFFICIENCY AND DEPURATION EFFECTS REPORTED WITHOUT A CONCENTRATION ASSOCIATED| |||||||NR|||||||NR||7*|||||||||||NR|SOURCE/REPORTED TO BE FROM A REGULAR LOCAL SUPPLIER//   |Devi,K.M., and V. Gopal|68355|Efficiency of Biological Heavy Metal Depollution Technique|Indian J. Environ. Health29(3): 189-193|1986|
1030665|7439976|Mercury|Not reported|Unmeasured|Not coded||NR||NR||NR|Morone saxatilis|Striped Bass|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Moronidae|Morone|saxatilis||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||0.09||NR||NR|ppm|||||||||||||||||Total||0.09||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|34816|Not reported|Not coded|||TOXICITY RATIOS| ||28|||||C||6.9|||||mg/L||8.0|||||||||||NR|   |Rehwoldt,R., L.W. Menapace, B. Nerrie, and D. Allessandrello|2002|The Effect of Increased Temperature upon the Acute Toxicity of Some Heavy Metal Ions|Bull. Environ. Contam. Toxicol.8(2): 91-96|1972|
