"Test Number"|"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis"|"Test Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Kingdom "|" Species Phylum "|" Species Sub Phylum "|" Species Superclass "|" Species Class "|" Species Order "|" Species Family "|" Species Genus "|" Species "|" Variety"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Age Units"|"Organism Source"|" Organism Initial Weight Mean Op "|" Organism Initial Weight Mean "|" Organism Initial Weight Min Op "|" Organism Initial Weight Min "|" Organism Initial Weight Max Op "|" Organism Initial Weight Max "|" Organism Initial Weight Units"|Gender|"Organism Comment"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|"Conc 1 Type (Standardized) "|" Conc 1 Mean Op (Standardized) "|" Conc 1 Mean (Standardized) "|" Conc 1 Min Op (Standardized) "|" Conc Min 1 (Standardized) "|" Conc 1 Max Op (Standardized) "|" Conc 1 Max (Standardized) "|" Conc 1 Units (Standardized) "|" Conc 2 Type (Standardized) "|" Conc 2 Mean Op (Standardized) "|" Conc 2 Mean (Standardized) "|" Conc 2 Min Op (Standardized) "|" Conc Min 2 (Standardized) "|" Conc 2 Max Op (Standardized) "|" Conc 2 Max (Standardized) "|" Conc 2 Units (Standardized) "|" Conc 3 Type (Standardized) "|" Conc 3 Mean Op (Standardized) "|" Conc 3 Mean (Standardized) "|" Conc 3 Min Op (Standardized) "|" Conc Min 3 (Standardized) "|" Conc 3 Max Op (Standardized) "|" Conc 3 Max (Standardized) "|" Conc 3 Units (Standardized)"|Effect|"Effect Measurement"|"EE Comment"|Endpoint|"Response Site"|"Statistical Significance "|" Significance Level Mean Op "|" Significance Level Mean "|" Significance Level Min Op "|" Significance Level Min "|" Significance Level Max Op "|" Significance Level Max"|" Observed Duration Mean Op (Days) "|" Observed Duration Mean (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Chemical Formulation"|"Chemical Comment"|"Species NCBI TaxID"|Control|"Test Type"|Doses|"Experimental Design"|"Other Effects"|"Result Comment"|" Temperature Mean Op "|" Temperature Mean "|" Temperature Min Op "|" Temperature Min "|" Temperature Max Op "|" Temperature Max "|" Temperature Units"|" Dissolved Oxygen Mean Op "|" Dissolved Oxygen Mean "|" Dissolved Oxygen Min Op "|" Dissolved Oxygen Min "|" Dissolved Oxygen Max Op "|" Dissolved Oxygen Max "|" Dissolved Oxygen Units"|" pH Mean Op "|" pH Mean "|" pH Min Op "|" pH Min "|" pH Max Op "|" pH Max"|" Conductivity Mean Op "|" Conductivity Mean "|" Conductivity Min Op "|" Conductivity Min "|" Conductivity Max Op "|" Conductivity Max "|" Conductivity Units"|"General Comments"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
2144521|6484522|Nitric acid ammonium salt|Not reported|Unmeasured|Not reported||NR||NR||NR|Epidalea calamita|Natterjack Toad|Animalia|Chordata|Vertebrata||Amphibia|Anura|Bufonidae|Epidalea|calamita||Amphibians|Larva||25||NR||NR|Growing season|Wild||NR||NR||NR|NR|Not reported|NR|Static|Fresh water|Lab|2|Total||181.071||NR||NR|mg/L|||||||||||||||||Total||181.071||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|Ammonium nitrate|30326|Concurrent control|Acute|0 mg/L / 0-225 mg/L|6 REPLICATES|RECOVERY| ||20|||||C|||||||NR||||7.2||7.8|||||||NR|   |Garcia-Munoz,E., F. Guerrero, and G. Parra|161356|Larval Escape Behavior in Anuran Amphibians as a Wetland Rapid Pollution Biomarker|Mar. Freshw. Behav. Physiol.44(2): 109-123|2011|
1197656|6484522|Nitric acid ammonium salt|Not reported|Unmeasured|Not coded||98||NR||NR|Bufo bufo|Common Or European Toad|Animalia|Chordata|Vertebrata||Amphibia|Anura|Bufonidae|Bufo|bufo||Amphibians|Not reported||NR||32||35|Stage|Not reported||NC||NC||NC|NC|Not coded|NR|Renewal|Fresh water|Lab|NR|Total||1837000||NR||NR|ug/L|||||||||||||||||Total||1837||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||7||NR||NR|Day(s)|Granule, granular|NR|8384|Concurrent control|Not coded|||POST EXPOSURE, TOXICITY SYMPTOMS| |||||||NR|||||||NR|||||||||||||NR|   |Xu,Q., and R.S. Oldham|17840|Lethal and Sublethal Effects of Nitrogen Fertilizer Ammonium Nitrate on Common Toad (Bufo bufo) Tadpoles|Arch. Environ. Contam. Toxicol.32(3): 298-303|1997|
1197655|6484522|Nitric acid ammonium salt|Not reported|Unmeasured|Not coded||98||NR||NR|Bufo bufo|Common Or European Toad|Animalia|Chordata|Vertebrata||Amphibia|Anura|Bufonidae|Bufo|bufo||Amphibians|Not reported||NR||32||35|Stage|Not reported||NC||NC||NC|NC|Not coded|NR|Renewal|Fresh water|Lab|NR|Total||1704000||NR||NR|ug/L|||||||||||||||||Total||1704||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Granule, granular|NR|8384|Concurrent control|Not coded|||POST EXPOSURE, TOXICITY SYMPTOMS| |||||||NR|||||||NR|||||||||||||NR|   |Xu,Q., and R.S. Oldham|17840|Lethal and Sublethal Effects of Nitrogen Fertilizer Ammonium Nitrate on Common Toad (Bufo bufo) Tadpoles|Arch. Environ. Contam. Toxicol.32(3): 298-303|1997|
1217752|6484522|Nitric acid ammonium salt|Technical grade, technical product, technical formulation|Measured|Not coded||99.0||NR||NR|Pseudacris regilla|Pacific Chorus Frog|Animalia|Chordata|Vertebrata||Amphibia|Anura|Hylidae|Pseudacris|regilla||Amphibians|Tadpole||NR||50||60|Day(s)|Not reported||NC||NC||NC|NC|Not coded|90 MG, GOSNER STAGE 26-27,/|Renewal|Fresh water|Lab|NR|Total||135.4||110.2||166.4|mg/L|||||||||||||||||Total||135.4||110.2||166.4|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Pure|NR|47562|Concurrent control|Not coded|||| LIFESTG/EARLY HIND LIMB BUD//||22|||||C||7.2|||||mg/L||||7.0||7.6||156.0|||||uS/cm|   LIFESTG/EARLY HIND LIMB BUD//|Schuytema,G.S., and A.V. Nebeker|20488|Comparative Toxicity of Ammonium and Nitrate Compounds to Pacific Treefrog and African Clawed Frog Tadpoles|Environ. Toxicol. Chem.18(10): 2251-2257|1999|
1293034|6484522|Nitric acid ammonium salt|Technical grade, technical product, technical formulation|Measured|Not coded||99||NR||NR|Pseudacris regilla|Pacific Chorus Frog|Animalia|Chordata|Vertebrata||Amphibia|Anura|Hylidae|Pseudacris|regilla||Amphibians|Embryo||12||NR||NR|Stage|Not reported||NC||NC||NC|NC|Not coded|JELLY COAT PRESENT|Renewal|Fresh water|Lab|7|Total||25.0||21.9||28.7|mg/L|Unionized||0.36||0.32||0.42|mg/L|||||||||Total||25||21.9||28.7|AI mg/L|Unionized||0.36||0.32||0.42|AI mg/L|||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||10||NR||NR|Day(s)|Pure|AMMONIUM NITRATE|47562|Concurrent control|Not coded||3 REPLICATES|| DNUM/7//DOSES/3.3/6.9/13.3/25.1/50.9/101.2 mg/L//TESTID/3//DOSES/UNIONIZED ALSO REPORTED//OEF/TOXICITY SYMPTOMS////||22|||||C||7.6|||||mg/L||6.7*||6.6*||6.7*||195.7*|||||uS/cm|   DNUM/7//DOSES/3.3/6.9/13.3/25.1/50.9/101.2 mg/L//TESTID/3//DOSES/UNIONIZED ALSO REPORTED//OEF/TOXICITY SYMPTOMS////|Schuytema,G.S., and A.V. Nebeker|56635|Comparative Effects of Ammonium and Nitrate Compounds on Pacific Treefrog and African Clawed Frog Embryos|Arch. Environ. Contam. Toxicol.36(2): 200-206|1999|
1217753|6484522|Nitric acid ammonium salt|Technical grade, technical product, technical formulation|Measured|Not coded||99.0||NR||NR|Pseudacris regilla|Pacific Chorus Frog|Animalia|Chordata|Vertebrata||Amphibia|Anura|Hylidae|Pseudacris|regilla||Amphibians|Tadpole||NR||50||60|Day(s)|Not reported||NC||NC||NC|NC|Not coded|90 MG, GOSNER STAGE 26-27,/|Renewal|Fresh water|Lab|NR|Total||55.2||44.0||69.4|mg/L|Unionized||0.45||0.36||0.55|mg/L|||||||||Total||55.2||44||69.4|AI mg/L|Unionized||0.45||0.36||0.55|AI mg/L|||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||10||NR||NR|Day(s)|Pure|NR|47562|Concurrent control|Not coded|||| LIFESTG/EARLY HIND LIMB BUD//||22|||||C||7.2|||||mg/L||||7.0||7.6||156.0|||||uS/cm|   LIFESTG/EARLY HIND LIMB BUD//|Schuytema,G.S., and A.V. Nebeker|20488|Comparative Toxicity of Ammonium and Nitrate Compounds to Pacific Treefrog and African Clawed Frog Tadpoles|Environ. Toxicol. Chem.18(10): 2251-2257|1999|
2144522|6484522|Nitric acid ammonium salt|Not reported|Unmeasured|Not reported||NR||NR||NR|Bufo bufo|Common Or European Toad|Animalia|Chordata|Vertebrata||Amphibia|Anura|Bufonidae|Bufo|bufo||Amphibians|Larva||25||NR||NR|Growing season|Wild||NR||NR||NR|NR|Not reported|NR|Static|Fresh water|Lab|2|Total||135.78||NR||NR|mg/L|||||||||||||||||Total||135.78||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|Ammonium nitrate|8384|Concurrent control|Acute|0 mg/L / 0-225 mg/L|6 REPLICATES|RECOVERY| ||20|||||C|||||||NR||||7.2||7.8|||||||NR|   |Garcia-Munoz,E., F. Guerrero, and G. Parra|161356|Larval Escape Behavior in Anuran Amphibians as a Wetland Rapid Pollution Biomarker|Mar. Freshw. Behav. Physiol.44(2): 109-123|2011|
1184949|6484522|Nitric acid ammonium salt|Not reported|Unmeasured|Not coded||NR||NR||NR|Bufo americanus ssp. americanus|Toad|Animalia|Chordata|Vertebrata||Amphibia|Anura|Bufonidae|Bufo|americanus||Amphibians|Tadpole||25||NR||NR|Stage|Not reported||NC||NC||NC|NC|Not coded|HARROW POND, 8.4 MM|Static|Fresh water|Lab|NR|Total||39300||38750||39820|ug/L|||||||||||||||||Total||39.3||38.75||39.82|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|FERTILIZERS||Concurrent control|Not coded|||TOXICITY SYMPTOMS| |||||||NR|||||||NR|||||||||||||NR|   |Hecnar,S.J.|16378|Acute and Chronic Toxicity of Ammonium Nitrate Fertilizer to Amphibians from Southern Ontario|Environ. Toxicol. Chem.14(12): 2131-2137|1995|
1184948|6484522|Nitric acid ammonium salt|Not reported|Unmeasured|Not coded||NR||NR||NR|Lithobates clamitans ssp. melanota|Northern Green Frog|Animalia|Chordata|Vertebrata||Amphibia|Anura|Ranidae|Lithobates|clamitans||Amphibians|Tadpole||25||NR||NR|Stage|Not reported||NC||NC||NC|NC|Not coded|9.9 MM|Static|Fresh water|Lab|NR|Total||32400||29660||35250|ug/L|||||||||||||||||Total||32.4||29.66||35.25|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|FERTILIZERS|1574420|Concurrent control|Not coded|||TOXICITY SYMPTOMS| |||||||NR|||||||NR|||||||||||||NR|   |Hecnar,S.J.|16378|Acute and Chronic Toxicity of Ammonium Nitrate Fertilizer to Amphibians from Southern Ontario|Environ. Toxicol. Chem.14(12): 2131-2137|1995|
1184947|6484522|Nitric acid ammonium salt|Not reported|Unmeasured|Not coded||NR||NR||NR|Lithobates pipiens|Leopard Frog|Animalia|Chordata|Vertebrata||Amphibia|Anura|Ranidae|Lithobates|pipiens||Amphibians; Standard Test Species|Tadpole||35||NR||NR|Stage|Not reported||NC||NC||NC|NC|Not coded|11.8 MM|Static|Fresh water|Lab|NR|Total||22600||21630||23580|ug/L|||||||||||||||||Total||22.6||21.63||23.58|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|FERTILIZERS|8404|Concurrent control|Not coded|||TOXICITY SYMPTOMS| |||||||NR|||||||NR|||||||||||||NR|   |Hecnar,S.J.|16378|Acute and Chronic Toxicity of Ammonium Nitrate Fertilizer to Amphibians from Southern Ontario|Environ. Toxicol. Chem.14(12): 2131-2137|1995|
1292432|6484522|Nitric acid ammonium salt|Technical grade, technical product, technical formulation|Measured|Not coded||99||NR||NR|Xenopus laevis|African Clawed Frog|Animalia|Chordata|Vertebrata||Amphibia|Anura|Pipidae|Xenopus|laevis||Amphibians; Standard Test Species; U.S. Invasive Species|Embryo||NR||10||11|Stage|Not reported||NC||NC||NC|NC|Not coded|JELLY COAT REMOVED|Renewal|Fresh water|Lab|7|Total||32.1||30.3||34.0|mg/L|Unionized||0.48||0.46||0.52|mg/L|||||||||Total||32.1||30.3||34|AI mg/L|Unionized||0.48||0.46||0.52|AI mg/L|||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Pure|AMMONIUM NITRATE|8355|Concurrent control|Not coded||3 REPLICATES, FETAX SOLUTION|| DNUM/7//DOSES/3.3/6.9/13.3/25.1/50.9/101.2 mg/L//TESTID/11//DOSES/UNIONIZED ALSO REPORTED//OEF/TOXICITY SYMPTOMS////||24|||||C||7.6|||||mg/L||7.2*||7.0*||7.5*||1560*|||||uS/cm|   DNUM/7//DOSES/3.3/6.9/13.3/25.1/50.9/101.2 mg/L//TESTID/11//DOSES/UNIONIZED ALSO REPORTED//OEF/TOXICITY SYMPTOMS////|Schuytema,G.S., and A.V. Nebeker|56635|Comparative Effects of Ammonium and Nitrate Compounds on Pacific Treefrog and African Clawed Frog Embryos|Arch. Environ. Contam. Toxicol.36(2): 200-206|1999|
1217759|6484522|Nitric acid ammonium salt|Technical grade, technical product, technical formulation|Unmeasured|Not coded||99.0||NR||NR|Xenopus laevis|African Clawed Frog|Animalia|Chordata|Vertebrata||Amphibia|Anura|Pipidae|Xenopus|laevis||Amphibians; Standard Test Species; U.S. Invasive Species|Tadpole||14||NR||NR|Day(s)|Not reported||NC||NC||NC|NC|Not coded|17 MG, GOSNER STAGE 26-27,/|Renewal|Fresh water|Lab|NR|Total||100.7||87.8||115.4|mg/L|||||||||||||||||Total||100.7||87.8||115.4|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Pure|NR|8355|Concurrent control|Not coded|||| LIFESTG/EARLY HIND LIMB BUD//||22|||||C||7.2|||||mg/L||||7.0||7.6||156.0|||||uS/cm|   LIFESTG/EARLY HIND LIMB BUD//|Schuytema,G.S., and A.V. Nebeker|20488|Comparative Toxicity of Ammonium and Nitrate Compounds to Pacific Treefrog and African Clawed Frog Tadpoles|Environ. Toxicol. Chem.18(10): 2251-2257|1999|
1217760|6484522|Nitric acid ammonium salt|Technical grade, technical product, technical formulation|Unmeasured|Not coded||99.0||NR||NR|Xenopus laevis|African Clawed Frog|Animalia|Chordata|Vertebrata||Amphibia|Anura|Pipidae|Xenopus|laevis||Amphibians; Standard Test Species; U.S. Invasive Species|Tadpole||14||NR||NR|Day(s)|Not reported||NC||NC||NC|NC|Not coded|17 MG, GOSNER STAGE 26-27,/|Renewal|Fresh water|Lab|NR|Total||52.9||46.6||60.0|mg/L|||||||||||||||||Total||52.9||46.6||60|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||10||NR||NR|Day(s)|Pure|NR|8355|Concurrent control|Not coded|||| LIFESTG/EARLY HIND LIMB BUD//||22|||||C||7.2|||||mg/L||||7.0||7.6||156.0|||||uS/cm|   LIFESTG/EARLY HIND LIMB BUD//|Schuytema,G.S., and A.V. Nebeker|20488|Comparative Toxicity of Ammonium and Nitrate Compounds to Pacific Treefrog and African Clawed Frog Tadpoles|Environ. Toxicol. Chem.18(10): 2251-2257|1999|
1292401|6484522|Nitric acid ammonium salt|Technical grade, technical product, technical formulation|Measured|Not coded||99||NR||NR|Xenopus laevis|African Clawed Frog|Animalia|Chordata|Vertebrata||Amphibia|Anura|Pipidae|Xenopus|laevis||Amphibians; Standard Test Species; U.S. Invasive Species|Embryo||NR||10||11|Stage|Not reported||NC||NC||NC|NC|Not coded|JELLY COAT PRESENT|Renewal|Fresh water|Lab|7|Total||43.8||39.0||49.1|mg/L|Unionized||0.42||0.38||0.47|mg/L|||||||||Total||43.8||39||49.1|AI mg/L|Unionized||0.42||0.38||0.47|AI mg/L|||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||5||NR||NR|Day(s)|Pure|AMMONIUM NITRATE|8355|Concurrent control|Not coded||3 REPLICATES|| DNUM/7//DOSES/3.3/6.9/13.3/25.1/50.9/101.2 mg/L//TESTID/7//DOSES/UNIONIZED ALSO REPORTED//OEF/TOXICITY SYMPTOMS////||22|||||C||7.6|||||mg/L||7.0*||6.4*||7.3*||106.5*|||||uS/cm|   DNUM/7//DOSES/3.3/6.9/13.3/25.1/50.9/101.2 mg/L//TESTID/7//DOSES/UNIONIZED ALSO REPORTED//OEF/TOXICITY SYMPTOMS////|Schuytema,G.S., and A.V. Nebeker|56635|Comparative Effects of Ammonium and Nitrate Compounds on Pacific Treefrog and African Clawed Frog Embryos|Arch. Environ. Contam. Toxicol.36(2): 200-206|1999|
1293403|6484522|Nitric acid ammonium salt|A.R. grade (Analytical Reagent grade)|Unmeasured|Not coded||NR||NR||NR|Bryocamptus echinatus|Copepod|Animalia|Arthropoda|Crustacea||Maxillopoda|Harpacticoida|Canthocamptidae|Bryocamptus|echinatus||Crustaceans|Adult||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|MALE, FEMALE|Renewal|Fresh water|Lab|NR|Total||14.61||12.76||16.73|mg/L|||||||||||||||||Total||14.61||12.76||16.73|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|AMMONIUM NITRATE||Concurrent control|Not coded||2 REPLICATES|| ORG C/1*mg/L POMNA/1.23* mg/L//POT/0.16* mg/L//DOSES/NA mg/L//TESTID/21//OEF/HAZARDOUS CONCENTRATION VALUE, RELATIVE SENSITIVITY////||10*|||||C|||||||NR||7.84*||||||306*|||||uS/cm|   ORG C/1*mg/L POMNA/1.23* mg/L//POT/0.16* mg/L//DOSES/NA mg/L//TESTID/21//OEF/HAZARDOUS CONCENTRATION VALUE, RELATIVE SENSITIVITY////|Di Marzio,W.D., D. Castaldo, C. Pantani, A. Di Cioccio, T. Di Lorenzo, M.E. Saenz, and D.M.P. Galassi|114244|Relative Sensitivity of Hyporheic Copepods to Chemicals|Bull. Environ. Contam. Toxicol.82(4): 488-491|2009|
1293388|6484522|Nitric acid ammonium salt|A.R. grade (Analytical Reagent grade)|Unmeasured|Not coded||NR||NR||NR|Bryocamptus zschokkei|Harpacticoid Copepod|Animalia|Arthropoda|Crustacea||Maxillopoda|Harpacticoida|Canthocamptidae|Bryocamptus|zschokkei||Crustaceans|Adult||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|MALE, FEMALE|Renewal|Fresh water|Lab|NR|Total||18.63||16.63||20.87|mg/L|||||||||||||||||Total||18.63||16.63||20.87|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|AMMONIUM NITRATE||Concurrent control|Not coded||2 REPLICATES|| ORG C/1*mg/L POMNA/1.23* mg/L//POT/0.16* mg/L//DOSES/NA mg/L//TESTID/20//OEF/HAZARDOUS CONCENTRATION VALUE, RELATIVE SENSITIVITY////||10*|||||C|||||||NR||7.84*||||||306*|||||uS/cm|   ORG C/1*mg/L POMNA/1.23* mg/L//POT/0.16* mg/L//DOSES/NA mg/L//TESTID/20//OEF/HAZARDOUS CONCENTRATION VALUE, RELATIVE SENSITIVITY////|Di Marzio,W.D., D. Castaldo, C. Pantani, A. Di Cioccio, T. Di Lorenzo, M.E. Saenz, and D.M.P. Galassi|114244|Relative Sensitivity of Hyporheic Copepods to Chemicals|Bull. Environ. Contam. Toxicol.82(4): 488-491|2009|
1293335|6484522|Nitric acid ammonium salt|A.R. grade (Analytical Reagent grade)|Unmeasured|Not coded||NR||NR||NR|Bryocamptus pygmaeus|Copepod|Animalia|Arthropoda|Crustacea||Maxillopoda|Harpacticoida|Canthocamptidae|Bryocamptus|pygmaeus||Crustaceans|Adult||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|MALE, FEMALE|Renewal|Fresh water|Lab|NR|Total||18.22||15.37||21.61|mg/L|||||||||||||||||Total||18.22||15.37||21.61|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|AMMONIUM NITRATE|298466|Concurrent control|Not coded||2 REPLICATES|| ORG C/1*mg/L POMNA/1.23* mg/L//POT/0.16* mg/L//DOSES/NA mg/L//TESTID/18//OEF/HAZARDOUS CONCENTRATION VALUE, RELATIVE SENSITIVITY////||10*|||||C|||||||NR||7.84*||||||306*|||||uS/cm|   ORG C/1*mg/L POMNA/1.23* mg/L//POT/0.16* mg/L//DOSES/NA mg/L//TESTID/18//OEF/HAZARDOUS CONCENTRATION VALUE, RELATIVE SENSITIVITY////|Di Marzio,W.D., D. Castaldo, C. Pantani, A. Di Cioccio, T. Di Lorenzo, M.E. Saenz, and D.M.P. Galassi|114244|Relative Sensitivity of Hyporheic Copepods to Chemicals|Bull. Environ. Contam. Toxicol.82(4): 488-491|2009|
1293435|6484522|Nitric acid ammonium salt|A.R. grade (Analytical Reagent grade)|Unmeasured|Not coded||NR||NR||NR|Bryocamptus minutus|Copepod|Animalia|Arthropoda|Crustacea||Maxillopoda|Harpacticoida|Canthocamptidae|Bryocamptus|minutus||Crustaceans|Adult||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|MALE, FEMALE|Renewal|Fresh water|Lab|NR|Total||18.22||15.37||21.61|mg/L|||||||||||||||||Total||18.22||15.37||21.61|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|AMMONIUM NITRATE||Concurrent control|Not coded||2 REPLICATES|| ORG C/1*mg/L POMNA/1.23* mg/L//POT/0.16* mg/L//DOSES/NA mg/L//TESTID/19//OEF/HAZARDOUS CONCENTRATION VALUE, RELATIVE SENSITIVITY////||10*|||||C|||||||NR||7.84*||||||306*|||||uS/cm|   ORG C/1*mg/L POMNA/1.23* mg/L//POT/0.16* mg/L//DOSES/NA mg/L//TESTID/19//OEF/HAZARDOUS CONCENTRATION VALUE, RELATIVE SENSITIVITY////|Di Marzio,W.D., D. Castaldo, C. Pantani, A. Di Cioccio, T. Di Lorenzo, M.E. Saenz, and D.M.P. Galassi|114244|Relative Sensitivity of Hyporheic Copepods to Chemicals|Bull. Environ. Contam. Toxicol.82(4): 488-491|2009|
1293206|6484522|Nitric acid ammonium salt|A.R. grade (Analytical Reagent grade)|Unmeasured|Not coded||NR||NR||NR|Attheyella crassa|Copepod|Animalia|Arthropoda|Crustacea||Maxillopoda|Harpacticoida|Canthocamptidae|Attheyella|crassa||Crustaceans|Adult||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|MALE, FEMALE|Renewal|Fresh water|Lab|NR|Total||17.8||15.89||19.83|mg/L|||||||||||||||||Total||17.8||15.89||19.83|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|AMMONIUM NITRATE|512215|Concurrent control|Not coded||2 REPLICATES|| ORG C/1*mg/L POMNA/1.23* mg/L//POT/0.16* mg/L//DOSES/NA mg/L//TESTID/22//OEF/HAZARDOUS CONCENTRATION VALUE, RELATIVE SENSITIVITY////||10*|||||C|||||||NR||7.84*||||||306*|||||uS/cm|   ORG C/1*mg/L POMNA/1.23* mg/L//POT/0.16* mg/L//DOSES/NA mg/L//TESTID/22//OEF/HAZARDOUS CONCENTRATION VALUE, RELATIVE SENSITIVITY////|Di Marzio,W.D., D. Castaldo, C. Pantani, A. Di Cioccio, T. Di Lorenzo, M.E. Saenz, and D.M.P. Galassi|114244|Relative Sensitivity of Hyporheic Copepods to Chemicals|Bull. Environ. Contam. Toxicol.82(4): 488-491|2009|
2126740|6484522|Nitric acid ammonium salt|Not reported|Measured|Not reported||NR||NR||NR|Danio rerio|Zebra Danio|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Danio|rerio||Fish; Standard Test Species|Larva||2||NR||NR|Days post-hatch|Not reported||NR||NR||NR|NR|Not reported|NR|Renewal|Fresh water|Lab|7|Unionized||677||602||745|uM|||||||||||||||||Unionized||54.1893818||48.1861268||59.632333|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|Ammonium nitrate, NH4NO3|7955|Concurrent control|Acute||10 ORG PER CONC|MIXTURE, PREDICTIVE LC50| ||28|||||C||3.5*|||||mg/L||7.9*|||||||||||NR|   |Alsop,D., and C.M. Wood|166490|Metal and Pharmaceutical Mixtures:  Is Ion Loss the Mechanism Underlying Acute Toxicity and Widespread Additive Toxicity in Zebrafish?|Aquat. Toxicol.140/141:257-267|2013|
