"Test Number"|"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis"|"Test Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Kingdom "|" Species Phylum "|" Species Sub Phylum "|" Species Superclass "|" Species Class "|" Species Order "|" Species Family "|" Species Genus "|" Species "|" Variety"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Age Units"|"Organism Source"|" Organism Initial Weight Mean Op "|" Organism Initial Weight Mean "|" Organism Initial Weight Min Op "|" Organism Initial Weight Min "|" Organism Initial Weight Max Op "|" Organism Initial Weight Max "|" Organism Initial Weight Units"|Gender|"Organism Comment"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|"Conc 1 Type (Standardized) "|" Conc 1 Mean Op (Standardized) "|" Conc 1 Mean (Standardized) "|" Conc 1 Min Op (Standardized) "|" Conc Min 1 (Standardized) "|" Conc 1 Max Op (Standardized) "|" Conc 1 Max (Standardized) "|" Conc 1 Units (Standardized) "|" Conc 2 Type (Standardized) "|" Conc 2 Mean Op (Standardized) "|" Conc 2 Mean (Standardized) "|" Conc 2 Min Op (Standardized) "|" Conc Min 2 (Standardized) "|" Conc 2 Max Op (Standardized) "|" Conc 2 Max (Standardized) "|" Conc 2 Units (Standardized) "|" Conc 3 Type (Standardized) "|" Conc 3 Mean Op (Standardized) "|" Conc 3 Mean (Standardized) "|" Conc 3 Min Op (Standardized) "|" Conc Min 3 (Standardized) "|" Conc 3 Max Op (Standardized) "|" Conc 3 Max (Standardized) "|" Conc 3 Units (Standardized)"|Effect|"Effect Measurement"|"EE Comment"|Endpoint|"Response Site"|"Statistical Significance "|" Significance Level Mean Op "|" Significance Level Mean "|" Significance Level Min Op "|" Significance Level Min "|" Significance Level Max Op "|" Significance Level Max"|" Observed Duration Mean Op (Days) "|" Observed Duration Mean (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Chemical Formulation"|"Chemical Comment"|"Species NCBI TaxID"|Control|"Test Type"|Doses|"Experimental Design"|"Other Effects"|"Result Comment"|" Temperature Mean Op "|" Temperature Mean "|" Temperature Min Op "|" Temperature Min "|" Temperature Max Op "|" Temperature Max "|" Temperature Units"|" Dissolved Oxygen Mean Op "|" Dissolved Oxygen Mean "|" Dissolved Oxygen Min Op "|" Dissolved Oxygen Min "|" Dissolved Oxygen Max Op "|" Dissolved Oxygen Max "|" Dissolved Oxygen Units"|" pH Mean Op "|" pH Mean "|" pH Min Op "|" pH Min "|" pH Max Op "|" pH Max"|" Conductivity Mean Op "|" Conductivity Mean "|" Conductivity Min Op "|" Conductivity Min "|" Conductivity Max Op "|" Conductivity Max "|" Conductivity Units"|"General Comments"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
1297950|7440439|Cadmium|Analytical grade|Unmeasured|Not coded||NR||NR||NR|Culicoides furens|Little Gray Punkie|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Ceratopogonidae|Culicoides|furens||Insects/Spiders|Larva||3||NR||NR|Generation|Not reported||NC||NC||NC|NC|Not coded|0.8 CM LENGTH|Static|Fresh water|Lab|6|Total||0.6||NR||NR|ppm|||||||||||||||||Total||0.6||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|CADMIUM|1381948|Concurrent control|Not coded||3 REPLICATES|| DNUM/6//DOSES/0.1/0.32/0.56/1/3.2 ppm//TESTID/3//OEF/GENERATION, PIGMENTATION EFCTS////||25|||||C|||||||NR|||||||||||||NR|   DNUM/6//DOSES/0.1/0.32/0.56/1/3.2 ppm//TESTID/3//OEF/GENERATION, PIGMENTATION EFCTS////|Vedamanikam,V.J., and N.A.M. Shazilli|111291|The Effect of Multi-Generational Exposure to Metals and Resultant Change in Median Lethal Toxicity Tests Values over Subsequent Generations|Bull. Environ. Contam. Toxicol.80(1): 63-67|2008|
1144012|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Hydropsyche angustipennis|Caddisfly|Animalia|Arthropoda|Hexapoda||Insecta|Trichoptera|Hydropsychidae|Hydropsyche|angustipennis||Insects/Spiders|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|10-15 MM|Flow-through|Fresh water|Lab|NR|Total|>|200000||NR||NR|ug/L|||||||||||||||||Total|>|200||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TIME RESPONSE////|LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|329908|Concurrent control|Not coded|||LT50| ||12|||||C|>|96|||||%||7.7||||||||216||488|umhos/cm|   |Williams,K.A., D.W.J. Green, and D. Pascoe|12041|Studies on the Acute Toxicity of Pollutants to Freshwater Macroinvertebrates. 1. Cadmium|Arch. Hydrobiol.102(4): 461-471|1985|
1144000|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Ephemerella ignita|Mayfly|Animalia|Arthropoda|Hexapoda||Insecta|Ephemeroptera|Ephemerellidae|Ephemerella|ignita||Insects/Spiders|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8-10 MM|Flow-through|Fresh water|Lab|NR|Total||13000||NR||NR|ug/L|||||||||||||||||Total||13||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/CONC RESPONSE////|LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR||Concurrent control|Not coded|||LT50| ||12|||||C|>|96|||||%||7.7||||||||216||488|umhos/cm|   |Williams,K.A., D.W.J. Green, and D. Pascoe|12041|Studies on the Acute Toxicity of Pollutants to Freshwater Macroinvertebrates. 1. Cadmium|Arch. Hydrobiol.102(4): 461-471|1985|
1067798|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Chironomus plumosus|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|plumosus||Insects/Spiders|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|LARVA-STATE L3|Static|Fresh water|Lab|NR|Formulation|>|32000||NR||NR|ug/L|||||||||||||||||Formulation|>|32||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|33397|Satisfactory|Not coded||SEDIMENT|| ||20|||||C|>|6|||||mg/L||||7||8.5|||||||NR|   |Hooftman,R.N., D.M.M. Adema, and J. Kauffman-Van Bommel|5356|Developing a Set of Test Methods for the Toxicological Analysis of the Pollution Degree of Waterbottoms|Rep.No.16105, Netherlands Organization for Applied Scientific Research:68 p.|1989|
1067800|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Chironomus plumosus|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|plumosus||Insects/Spiders|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|LARVA-STATE L4|Static|Fresh water|Lab|NR|Formulation|>|32000||NR||NR|ug/L|||||||||||||||||Formulation|>|32||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|33397|Satisfactory|Not coded||SEDIMENT|| ||20|||||C|>|6|||||mg/L||||7||8.5|||||||NR|   |Hooftman,R.N., D.M.M. Adema, and J. Kauffman-Van Bommel|5356|Developing a Set of Test Methods for the Toxicological Analysis of the Pollution Degree of Waterbottoms|Rep.No.16105, Netherlands Organization for Applied Scientific Research:68 p.|1989|
1031377|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Trichoptera|Caddisfly Order|Animalia|Arthropoda|Hexapoda||Insecta|Trichoptera|||||Insects/Spiders|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||3400||NR||NR|ug/L|||||||||||||||||Total||3.4||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|30263|Insufficient|Not coded|||| ||17|||||C||6.2|||||mg/L||7.6|||||||||||NR|   |Rehwoldt,R., L. Lasko, C. Shaw, and E. Wirhowski|2020|The Acute Toxicity of Some Heavy Metal Ions Toward Benthic Organisms|Bull. Environ. Contam. Toxicol.10(5): 291-294|1973|
1033258|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Hexagenia rigida|Mayfly|Animalia|Arthropoda|Hexapoda||Insecta|Ephemeroptera|Ephemeridae|Hexagenia|rigida||Insects/Spiders|Multiple||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|YEARLING, NYMPHS, 24 MM|Static|Fresh water|Lab|NR|Total||6200/||NR/||NR/|ug/L|||||||||||||||||Total||6.2||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|DISSOLVED IN NITRIC ACID|197160|Satisfactory|Not coded||CONDUCTIVITY, CL, SO4, NA, K, CA, MG|| CONC/AS CD// CONTR/NO MORT// ||18|||||C||8.0|||||mg/L||7.96|||||||||||NR|   CONC/AS CD// CONTR/NO MORT// |Leonhard,S.L., S.G. Lawrence, M.K. Friesen, and J.F. Flannagan|2091|Evaluation of the Acute Toxicity of the Heavy Metal Cadmium to Nymphs of the Burrowing Mayfly, Hexagenia rigida|In: J.F.Flannagan and K.E.Marshall (Eds.), Advances in Ephemeroptera Biology, Plenum Publ.Corp.:457-465|1980|
1298062|7440439|Cadmium|Analytical grade|Unmeasured|Not coded||NR||NR||NR|Chironomus plumosus|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|plumosus||Insects/Spiders|Larva||2||NR||NR|Generation|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|6|Total||0.4||NR||NR|ppm|||||||||||||||||Total||0.4||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|CADMIUM|33397|Concurrent control|Not coded||3 REPLICATES|| DNUM/6//DOSES/0.1/0.32/0.56/1/3.2 ppm//TESTID/65//OEF/GENERATION, PIGMENTATION EFCTS////||25|||||C|||||||NR|||||||||||||NR|   DNUM/6//DOSES/0.1/0.32/0.56/1/3.2 ppm//TESTID/65//OEF/GENERATION, PIGMENTATION EFCTS////|Vedamanikam,V.J., and N.A.M. Shazilli|111291|The Effect of Multi-Generational Exposure to Metals and Resultant Change in Median Lethal Toxicity Tests Values over Subsequent Generations|Bull. Environ. Contam. Toxicol.80(1): 63-67|2008|
1067793|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Chironomus plumosus|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|plumosus||Insects/Spiders|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|LARVA-STATE L2|Static|Fresh water|Lab|NR|Formulation|>|32000||NR||NR|ug/L|||||||||||||||||Formulation|>|32||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||3||NR||NR|Day(s)|Not reported|NR|33397|Satisfactory|Not coded||SEDIMENT|| ||20|||||C|>|6|||||mg/L||||7||8.5|||||||NR|   |Hooftman,R.N., D.M.M. Adema, and J. Kauffman-Van Bommel|5356|Developing a Set of Test Methods for the Toxicological Analysis of the Pollution Degree of Waterbottoms|Rep.No.16105, Netherlands Organization for Applied Scientific Research:68 p.|1989|
1298776|7440439|Cadmium|Analytical grade|Unmeasured|Not coded||NR||NR||NR|Chironomus plumosus|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|plumosus||Insects/Spiders|Larva||5||NR||NR|Generation|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|6|Total||1||NR||NR|ppm|||||||||||||||||Total||1||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|CADMIUM|33397|Concurrent control|Not coded||3 REPLICATES|| DNUM/6//DOSES/0.1/0.32/0.56/1/3.2 ppm//TESTID/68//OEF/GENERATION, PIGMENTATION EFCTS////||25|||||C|||||||NR|||||||||||||NR|   DNUM/6//DOSES/0.1/0.32/0.56/1/3.2 ppm//TESTID/68//OEF/GENERATION, PIGMENTATION EFCTS////|Vedamanikam,V.J., and N.A.M. Shazilli|111291|The Effect of Multi-Generational Exposure to Metals and Resultant Change in Median Lethal Toxicity Tests Values over Subsequent Generations|Bull. Environ. Contam. Toxicol.80(1): 63-67|2008|
1067794|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Chironomus plumosus|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|plumosus||Insects/Spiders|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|LARVA-STATE L2|Static|Fresh water|Lab|NR|Formulation|>|32000||NR||NR|ug/L|||||||||||||||||Formulation|>|32||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|33397|Satisfactory|Not coded||SEDIMENT|| ||20|||||C|>|6|||||mg/L||||7||8.5|||||||NR|   |Hooftman,R.N., D.M.M. Adema, and J. Kauffman-Van Bommel|5356|Developing a Set of Test Methods for the Toxicological Analysis of the Pollution Degree of Waterbottoms|Rep.No.16105, Netherlands Organization for Applied Scientific Research:68 p.|1989|
1067799|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Chironomus plumosus|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|plumosus||Insects/Spiders|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|LARVA-STATE L4|Static|Fresh water|Lab|NR|Formulation|>|32000||NR||NR|ug/L|||||||||||||||||Formulation|>|32||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|33397|Satisfactory|Not coded||SEDIMENT|| ||20|||||C|>|6|||||mg/L||||7||8.5|||||||NR|   |Hooftman,R.N., D.M.M. Adema, and J. Kauffman-Van Bommel|5356|Developing a Set of Test Methods for the Toxicological Analysis of the Pollution Degree of Waterbottoms|Rep.No.16105, Netherlands Organization for Applied Scientific Research:68 p.|1989|
1144011|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Hydropsyche angustipennis|Caddisfly|Animalia|Arthropoda|Hexapoda||Insecta|Trichoptera|Hydropsychidae|Hydropsyche|angustipennis||Insects/Spiders|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|10-15 MM|Flow-through|Fresh water|Lab|NR|Total|>|200000||NR||NR|ug/L|||||||||||||||||Total|>|200||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TIME RESPONSE////|LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|329908|Concurrent control|Not coded|||LT50| ||12|||||C|>|96|||||%||7.7||||||||216||488|umhos/cm|   |Williams,K.A., D.W.J. Green, and D. Pascoe|12041|Studies on the Acute Toxicity of Pollutants to Freshwater Macroinvertebrates. 1. Cadmium|Arch. Hydrobiol.102(4): 461-471|1985|
1143998|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Ephemerella ignita|Mayfly|Animalia|Arthropoda|Hexapoda||Insecta|Ephemeroptera|Ephemerellidae|Ephemerella|ignita||Insects/Spiders|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8-10 MM|Flow-through|Fresh water|Lab|NR|Total||18000||NR||NR|ug/L|||||||||||||||||Total||18||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/CONC RESPONSE////|LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR||Concurrent control|Not coded|||LT50| ||12|||||C|>|96|||||%||7.7||||||||216||488|umhos/cm|   |Williams,K.A., D.W.J. Green, and D. Pascoe|12041|Studies on the Acute Toxicity of Pollutants to Freshwater Macroinvertebrates. 1. Cadmium|Arch. Hydrobiol.102(4): 461-471|1985|
1067797|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Chironomus plumosus|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|plumosus||Insects/Spiders|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|LARVA-STATE L3|Static|Fresh water|Lab|NR|Formulation|>|32000||NR||NR|ug/L|||||||||||||||||Formulation|>|32||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||3||NR||NR|Day(s)|Not reported|NR|33397|Satisfactory|Not coded||SEDIMENT|| ||20|||||C|>|6|||||mg/L||||7||8.5|||||||NR|   |Hooftman,R.N., D.M.M. Adema, and J. Kauffman-Van Bommel|5356|Developing a Set of Test Methods for the Toxicological Analysis of the Pollution Degree of Waterbottoms|Rep.No.16105, Netherlands Organization for Applied Scientific Research:68 p.|1989|
1297959|7440439|Cadmium|Analytical grade|Unmeasured|Not coded||NR||NR||NR|Culicoides furens|Little Gray Punkie|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Ceratopogonidae|Culicoides|furens||Insects/Spiders|Larva||6||NR||NR|Generation|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|6|Total||1.0||NR||NR|ppm|||||||||||||||||Total||1||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|CADMIUM|1381948|Concurrent control|Not coded||3 REPLICATES|| DNUM/6//DOSES/0.1/0.32/0.56/1/3.2 ppm//TESTID/6//OEF/GENERATION, PIGMENTATION EFCTS////||25|||||C|||||||NR|||||||||||||NR|   DNUM/6//DOSES/0.1/0.32/0.56/1/3.2 ppm//TESTID/6//OEF/GENERATION, PIGMENTATION EFCTS////|Vedamanikam,V.J., and N.A.M. Shazilli|111291|The Effect of Multi-Generational Exposure to Metals and Resultant Change in Median Lethal Toxicity Tests Values over Subsequent Generations|Bull. Environ. Contam. Toxicol.80(1): 63-67|2008|
1031379|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Zygoptera|Damselfly Suborder|Animalia|Arthropoda|Hexapoda||Insecta|Zygoptera|||||Insects/Spiders|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Total||8100||NR||NR|ug/L|||||||||||||||||Total||8.1||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|50488|Insufficient|Not coded|||| ||17|||||C||6.2|||||mg/L||7.6|||||||||||NR|   |Rehwoldt,R., L. Lasko, C. Shaw, and E. Wirhowski|2020|The Acute Toxicity of Some Heavy Metal Ions Toward Benthic Organisms|Bull. Environ. Contam. Toxicol.10(5): 291-294|1973|
1298044|7440439|Cadmium|Analytical grade|Unmeasured|Not coded||NR||NR||NR|Chironomus plumosus|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|plumosus||Insects/Spiders|Larva||6||NR||NR|Generation|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|6|Total||1.2||NR||NR|ppm|||||||||||||||||Total||1.2||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|CADMIUM|33397|Concurrent control|Not coded||3 REPLICATES|| DNUM/6//DOSES/0.1/0.32/0.56/1/3.2 ppm//TESTID/69//OEF/GENERATION, PIGMENTATION EFCTS////||25|||||C|||||||NR|||||||||||||NR|   DNUM/6//DOSES/0.1/0.32/0.56/1/3.2 ppm//TESTID/69//OEF/GENERATION, PIGMENTATION EFCTS////|Vedamanikam,V.J., and N.A.M. Shazilli|111291|The Effect of Multi-Generational Exposure to Metals and Resultant Change in Median Lethal Toxicity Tests Values over Subsequent Generations|Bull. Environ. Contam. Toxicol.80(1): 63-67|2008|
1295680|7440439|Cadmium|Analytical grade|Unmeasured|Not coded||NR||NR||NR|Culicoides furens|Little Gray Punkie|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Ceratopogonidae|Culicoides|furens||Insects/Spiders|Larva||1||NR||NR|Generation|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|6|Total||0.3||NR||NR|ppm|||||||||||||||||Total||0.3||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|CADMIUM|1381948|Concurrent control|Not coded||3 REPLICATES|| DNUM/6//DOSES/0.1/0.32/0.56/1/3.2 ppm//TESTID/1//OEF/GENERATION, PIGMENTATION EFCTS////||25|||||C|||||||NR|||||||||||||NR|   DNUM/6//DOSES/0.1/0.32/0.56/1/3.2 ppm//TESTID/1//OEF/GENERATION, PIGMENTATION EFCTS////|Vedamanikam,V.J., and N.A.M. Shazilli|111291|The Effect of Multi-Generational Exposure to Metals and Resultant Change in Median Lethal Toxicity Tests Values over Subsequent Generations|Bull. Environ. Contam. Toxicol.80(1): 63-67|2008|
1067791|7440439|Cadmium|Not reported|Unmeasured|Not coded||NR||NR||NR|Chironomus plumosus|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|plumosus||Insects/Spiders|Larva||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|LARVA-STATE L2|Static|Fresh water|Lab|NR|Formulation|>|32000||NR||NR|ug/L|||||||||||||||||Formulation|>|32||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|33397|Satisfactory|Not coded||SEDIMENT|| ||20|||||C|>|6|||||mg/L||||7||8.5|||||||NR|   |Hooftman,R.N., D.M.M. Adema, and J. Kauffman-Van Bommel|5356|Developing a Set of Test Methods for the Toxicological Analysis of the Pollution Degree of Waterbottoms|Rep.No.16105, Netherlands Organization for Applied Scientific Research:68 p.|1989|
1143977|7440439|Cadmium|Not reported|Measured|Not coded||NR||NR||NR|Baetis rhodani|Mayfly|Animalia|Arthropoda|Hexapoda||Insecta|Ephemeroptera|Baetidae|Baetis|rhodani||Insects/Spiders|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|8-10 MM|Flow-through|Fresh water|Lab|NR|Total||95000||NR||NR|ug/L|||||||||||||||||Total||95||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TIME RESPONSE////|LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|189839|Concurrent control|Not coded|||LT50| ||12|||||C|>|96|||||%||7.7||||||||216||488|umhos/cm|   |Williams,K.A., D.W.J. Green, and D. Pascoe|12041|Studies on the Acute Toxicity of Pollutants to Freshwater Macroinvertebrates. 1. Cadmium|Arch. Hydrobiol.102(4): 461-471|1985|
1295681|7440439|Cadmium|Analytical grade|Unmeasured|Not coded||NR||NR||NR|Culicoides furens|Little Gray Punkie|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Ceratopogonidae|Culicoides|furens||Insects/Spiders|Larva||2||NR||NR|Generation|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|6|Total||0.3||NR||NR|ppm|||||||||||||||||Total||0.3||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|CADMIUM|1381948|Concurrent control|Not coded||3 REPLICATES|| DNUM/6//DOSES/0.1/0.32/0.56/1/3.2 ppm//TESTID/2//OEF/GENERATION, PIGMENTATION EFCTS////||25|||||C|||||||NR|||||||||||||NR|   DNUM/6//DOSES/0.1/0.32/0.56/1/3.2 ppm//TESTID/2//OEF/GENERATION, PIGMENTATION EFCTS////|Vedamanikam,V.J., and N.A.M. Shazilli|111291|The Effect of Multi-Generational Exposure to Metals and Resultant Change in Median Lethal Toxicity Tests Values over Subsequent Generations|Bull. Environ. Contam. Toxicol.80(1): 63-67|2008|
1298067|7440439|Cadmium|Analytical grade|Unmeasured|Not coded||NR||NR||NR|Chironomus plumosus|Midge|Animalia|Arthropoda|Hexapoda||Insecta|Diptera|Chironomidae|Chironomus|plumosus||Insects/Spiders|Larva||9||NR||NR|Generation|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|6|Total||0.4||NR||NR|ppm|||||||||||||||||Total||0.4||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|CADMIUM|33397|Concurrent control|Not coded||3 REPLICATES|| DNUM/6//DOSES/0.1/0.32/0.56/1/3.2 ppm//TESTID/70//OEF/GENERATION, PIGMENTATION EFCTS////||25|||||C|||||||NR|||||||||||||NR|   DNUM/6//DOSES/0.1/0.32/0.56/1/3.2 ppm//TESTID/70//OEF/GENERATION, PIGMENTATION EFCTS////|Vedamanikam,V.J., and N.A.M. Shazilli|111291|The Effect of Multi-Generational Exposure to Metals and Resultant Change in Median Lethal Toxicity Tests Values over Subsequent Generations|Bull. Environ. Contam. Toxicol.80(1): 63-67|2008|
